"Order_ID;""Order_Date"";""Ship_Date"";""Ship_Mode"";""Customer_ID"";""Customer_Name"";""Segment"";""Country"";""City"";""State"";""Postal_Code"";""Region"";""Product_ID"";""Category"";""Sub_Category"";""Product_Name"";""Sales"";""Quantity"";""Discount"";""Profit""",,,,,
"CA-2013-144764;""2013-03-09"";""2013-09-09"";""Standard Class"";""RL-19615"";""Rob Lucas"";""Consumer"";""United States"";""Chicago"";""Illinois"";""60623"";""Central"";""TEC-MA-10003230"";""Technology"";""Machines"";""Okidata C610n Printer"";1362.9;3;0.3;-19.47",,,,,
"CA-2013-119018;""2013-05-11"";""2013-09-11"";""Standard Class"";""CW-11905"";""Carl Weiss"";""Home Office"";""United States"";""Los Angeles"";""California"";""90004"";""West"";""OFF-BI-10003314"";""Office Supplies"";""Binders"";""Tuff Stuff Recycled Round Ring Binders"";7.712;2;0.2;2.7956",,,,,
"CA-2013-119018;""2013-05-11"";""2013-09-11"";""Standard Class"";""CW-11905"";""Carl Weiss"";""Home Office"";""United States"";""Los Angeles"";""California"";""90004"";""West"";""OFF-BI-10000494"";""Office Supplies"";""Binders"";""Acco Economy Flexible Poly Round Ring Binder"";4.176;1;0.2;1.305",,,,,
"CA-2013-119018;""2013-05-11"";""2013-09-11"";""Standard Class"";""CW-11905"";""Carl Weiss"";""Home Office"";""United States"";""Los Angeles"";""California"";""90004"";""West"";""OFF-PA-10000295"";""Office Supplies"";""Paper"";""Xerox 229"";38.88;6;0.0;18.6624",,,,,
"US-2013-152373;""2013-06-09"";""2013-12-09"";""Standard Class"";""PT-19090"";""Pete Takahito"";""Consumer"";""United States"";""San Antonio"";""Texas"";""78207"";""Central"";""OFF-ST-10003479"";""Office Supplies"";""Storage"";""Eldon Base for stackable storage shelf"," platinum"";93.456;3;0.2;-17.523",,,,
"US-2013-147711;""2013-04-09"";""2013-09-09"";""Second Class"";""HF-14995"";""Herbert Flentye"";""Consumer"";""United States"";""Baltimore"";""Maryland"";""21215"";""East"";""FUR-BO-10003159"";""Furniture"";""Bookcases"";""Sauder Camden County Collection Libraries"," Planked Cherry Finish"";344.94;3;0.0;31.0446",,,,
"US-2013-147711;""2013-04-09"";""2013-09-09"";""Second Class"";""HF-14995"";""Herbert Flentye"";""Consumer"";""United States"";""Baltimore"";""Maryland"";""21215"";""East"";""FUR-FU-10002364"";""Furniture"";""Furnishings"";""Eldon Expressions Wood Desk Accessories"," Oak"";14.76;2;0.0;4.2804",,,,
"US-2013-147711;""2013-04-09"";""2013-09-09"";""Second Class"";""HF-14995"";""Herbert Flentye"";""Consumer"";""United States"";""Baltimore"";""Maryland"";""21215"";""East"";""OFF-BI-10003350"";""Office Supplies"";""Binders"";""Acco Expandable Hanging Binders"";12.76;2;0.0;5.8696",,,,,
"US-2013-147711;""2013-04-09"";""2013-09-09"";""Second Class"";""HF-14995"";""Herbert Flentye"";""Consumer"";""United States"";""Baltimore"";""Maryland"";""21215"";""East"";""OFF-LA-10004093"";""Office Supplies"";""Labels"";""Avery 486"";58.48;8;0.0;27.4856",,,,,
"CA-2012-161445;""2012-07-09"";""2012-09-09"";""Second Class"";""CC-12610"";""Corey Catlett"";""Corporate"";""United States"";""Durham"";""North Carolina"";""27707"";""South"";""OFF-AR-10001953"";""Office Supplies"";""Art"";""Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener"";140.736;4;0.2;12.3144",,,,,
"CA-2011-152233;""2011-05-10"";""2011-06-10"";""First Class"";""KH-16510"";""Keith Herrera"";""Consumer"";""United States"";""Pomona"";""California"";""91767"";""West"";""TEC-AC-10002800"";""Technology"";""Accessories"";""Plantronics Audio 478 Stereo USB Headset"";99.98;2;0.0;34.993",,,,,
"US-2014-115609;""2014-03-11"";""2014-08-11"";""Standard Class"";""CS-12505"";""Cindy Stewart"";""Consumer"";""United States"";""Los Angeles"";""California"";""90036"";""West"";""OFF-AP-10003040"";""Office Supplies"";""Appliances"";""Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection"";168.1;5;0.0;43.706",,,,,
"CA-2013-118689;""2013-03-10"";""2013-10-10"";""Standard Class"";""TC-20980"";""Tamara Chand"";""Corporate"";""United States"";""Lafayette"";""Indiana"";""47905"";""Central"";""OFF-ST-10001558"";""Office Supplies"";""Storage"";""Acco Perma 4000 Stacking Storage Drawers"";32.48;2;0.0;4.872",,,,,
"CA-2013-118689;""2013-03-10"";""2013-10-10"";""Standard Class"";""TC-20980"";""Tamara Chand"";""Corporate"";""United States"";""Lafayette"";""Indiana"";""47905"";""Central"";""TEC-CO-10004722"";""Technology"";""Copiers"";""Canon imageCLASS 2200 Advanced Copier"";17499.9;5;0.0;8399.98",,,,,
"CA-2013-118689;""2013-03-10"";""2013-10-10"";""Standard Class"";""TC-20980"";""Tamara Chand"";""Corporate"";""United States"";""Lafayette"";""Indiana"";""47905"";""Central"";""OFF-BI-10004600"";""Office Supplies"";""Binders"";""Ibico Ibimaster 300 Manual Binding System"";735.98;2;0.0;331.191",,,,,
"CA-2013-118689;""2013-03-10"";""2013-10-10"";""Standard Class"";""TC-20980"";""Tamara Chand"";""Corporate"";""United States"";""Lafayette"";""Indiana"";""47905"";""Central"";""OFF-AR-10001958"";""Office Supplies"";""Art"";""Stanley Bostitch Contemporary Electric Pencil Sharpeners"";33.96;2;0.0;9.5088",,,,,
"CA-2013-153101;""2013-09-09"";""2013-09-09"";""Same Day"";""PJ-19015"";""Pauline Johnson"";""Consumer"";""United States"";""Santa Ana"";""California"";""92704"";""West"";""FUR-TA-10003008"";""Furniture"";""Tables"";""Lesro Round Back Collection Coffee Table"," End Table"";146.04;1;0.2;-12.7785",,,,
"CA-2012-116260;""2012-06-07"";""2012-12-07"";""Standard Class"";""BF-10975"";""Barbara Fisher"";""Corporate"";""United States"";""Vineland"";""New Jersey"";""8360"";""East"";""OFF-AR-10003732"";""Office Supplies"";""Art"";""Newell 333"";11.12;4;0.0;2.8912",,,,,
"CA-2014-107517;""2014-06-02"";""2014-10-02"";""Standard Class"";""FC-14335"";""Fred Chung"";""Corporate"";""United States"";""Torrance"";""California"";""90503"";""West"";""OFF-AP-10000275"";""Office Supplies"";""Appliances"";""Sanyo Counter Height Refrigerator with Crisper", 3.6 Cubic Foot," Stainless Steel/Black"";1640.7;5;0.0;459.396",,,
"CA-2014-107517;""2014-06-02"";""2014-10-02"";""Standard Class"";""FC-14335"";""Fred Chung"";""Corporate"";""United States"";""Torrance"";""California"";""90503"";""West"";""TEC-PH-10003505"";""Technology"";""Phones"";""Geemarc AmpliPOWER60"";371.2;5;0.2;41.76",,,,,
"CA-2012-166338;""2012-06-12"";""2012-07-12"";""First Class"";""MP-18175"";""Mike Pelletier"";""Home Office"";""United States"";""Troy"";""Ohio"";""45373"";""East"";""OFF-BI-10002852"";""Office Supplies"";""Binders"";""Ibico Standard Transparent Covers"";14.832;3;0.7;-10.3824",,,,,
"CA-2011-147543;""2011-06-07"";""2011-12-07"";""Standard Class"";""BC-11125"";""Becky Castell"";""Home Office"";""United States"";""El Cajon"";""California"";""92020"";""West"";""FUR-CH-10000155"";""Furniture"";""Chairs"";""Global Comet Stacking Armless Chair"";478.48;2;0.2;47.848",,,,,
"US-2013-100461;""2013-08-01"";""2013-12-01"";""Standard Class"";""JO-15145"";""Jack O'Briant"";""Corporate"";""United States"";""Franklin"";""Wisconsin"";""53132"";""Central"";""FUR-BO-10002545"";""Furniture"";""Bookcases"";""Atlantic Metals Mobile 3-Shelf Bookcases"," Custom Colors"";1565.88;6;0.0;407.129",,,,
"US-2013-100461;""2013-08-01"";""2013-12-01"";""Standard Class"";""JO-15145"";""Jack O'Briant"";""Corporate"";""United States"";""Franklin"";""Wisconsin"";""53132"";""Central"";""OFF-BI-10001460"";""Office Supplies"";""Binders"";""Plastic Binding Combs"";106.05;7;0.0;49.8435",,,,,
"CA-2014-138618;""2014-02-12"";""2014-09-12"";""Standard Class"";""MY-17380"";""Maribeth Yedwab"";""Corporate"";""United States"";""San Antonio"";""Texas"";""78207"";""Central"";""OFF-PA-10000520"";""Office Supplies"";""Paper"";""Xerox 201"";10.368;2;0.2;3.6288",,,,,
"CA-2013-145009;""2013-06-12"";""2013-09-12"";""Second Class"";""RF-19345"";""Randy Ferguson"";""Corporate"";""United States"";""Chicago"";""Illinois"";""60610"";""Central"";""OFF-LA-10004853"";""Office Supplies"";""Labels"";""Avery 483"";11.952;3;0.2;3.8844",,,,,
"US-2013-121013;""2013-06-09"";""2013-11-09"";""Standard Class"";""MM-17920"";""Michael Moore"";""Consumer"";""United States"";""Chesapeake"";""Virginia"";""23320"";""South"";""OFF-LA-10004545"";""Office Supplies"";""Labels"";""Avery 50"";25.06;2;0.0;11.7782",,,,,
"US-2013-121013;""2013-06-09"";""2013-11-09"";""Standard Class"";""MM-17920"";""Michael Moore"";""Consumer"";""United States"";""Chesapeake"";""Virginia"";""23320"";""South"";""FUR-TA-10003238"";""Furniture"";""Tables"";""Chromcraft Bull-Nose Wood 48"""" x 96"""""""" Rectangular Conference Tables"""""";1652.94;3;0.0;314.059",,,,,
"CA-2012-137113;""2012-01-12"";""2012-05-12"";""Second Class"";""TW-21025"";""Tamara Willingham"";""Home Office"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""FUR-CH-10001215"";""Furniture"";""Chairs"";""Global Troy Executive Leather Low-Back Tilter"";2003.92;5;0.2;125.245",,,,,
"CA-2012-137113;""2012-01-12"";""2012-05-12"";""Second Class"";""TW-21025"";""Tamara Willingham"";""Home Office"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""OFF-PA-10004255"";""Office Supplies"";""Paper"";""Xerox 219"";32.4;5;0.0;15.552",,,,,
"CA-2012-137113;""2012-01-12"";""2012-05-12"";""Second Class"";""TW-21025"";""Tamara Willingham"";""Home Office"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""FUR-TA-10001705"";""Furniture"";""Tables"";""Bush Advantage Collection Round Conference Table"";1913.4;9;0.0;401.814",,,,,
"CA-2012-137113;""2012-01-12"";""2012-05-12"";""Second Class"";""TW-21025"";""Tamara Willingham"";""Home Office"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""OFF-ST-10002554"";""Office Supplies"";""Storage"";""Tennsco Industrial Shelving"";146.73;3;0.0;2.9346",,,,,
"CA-2012-140557;""2012-07-09"";""2012-11-09"";""Standard Class"";""TN-21040"";""Tanja Norvell"";""Home Office"";""United States"";""New York City"";""New York"";""10009"";""East"";""TEC-AC-10002402"";""Technology"";""Accessories"";""Razer Kraken PRO Over Ear PC and Music Headset"";559.93;7;0.0;167.979",,,,,
"CA-2014-111220;""2014-03-09"";""2014-09-09"";""Standard Class"";""JS-15595"";""Jill Stevenson"";""Corporate"";""United States"";""Chicago"";""Illinois"";""60653"";""Central"";""OFF-FA-10002280"";""Office Supplies"";""Fasteners"";""Advantus Plastic Paper Clips"";16.0;4;0.2;5.6",,,,,
"CA-2014-111220;""2014-03-09"";""2014-09-09"";""Standard Class"";""JS-15595"";""Jill Stevenson"";""Corporate"";""United States"";""Chicago"";""Illinois"";""60653"";""Central"";""OFF-AP-10003278"";""Office Supplies"";""Appliances"";""Belkin 7-Outlet SurgeMaster Home Series"";5.588;2;0.8;-15.0876",,,,,
"US-2014-149006;""2014-07-12"";""2014-09-12"";""Second Class"";""BN-11470"";""Brad Norvell"";""Corporate"";""United States"";""Brentwood"";""California"";""94513"";""West"";""OFF-ST-10003221"";""Office Supplies"";""Storage"";""Staples"";10.68;1;0.0;2.8836",,,,,
"CA-2014-168942;""2014-02-08"";""2014-06-08"";""Second Class"";""EM-13960"";""Eric Murdock"";""Consumer"";""United States"";""San Francisco"";""California"";""94109"";""West"";""OFF-ST-10004340"";""Office Supplies"";""Storage"";""Fellowes Mobile File Cart"," Black"";186.54;3;0.0;50.3658",,,,
"US-2014-128398;""2014-03-05"";""2014-06-05"";""Second Class"";""EM-13825"";""Elizabeth Moffitt"";""Corporate"";""United States"";""Los Angeles"";""California"";""90049"";""West"";""TEC-AC-10001714"";""Technology"";""Accessories"";""Logitech MX Performance Wireless Mouse"";159.56;4;0.0;59.0372",,,,,
"CA-2014-109211;""2014-05-04"";""2014-11-04"";""Standard Class"";""PS-19045"";""Penelope Sewall"";""Home Office"";""United States"";""New York City"";""New York"";""10011"";""East"";""OFF-EN-10001532"";""Office Supplies"";""Envelopes"";""Brown Kraft Recycled Envelopes"";16.98;1;0.0;8.49",,,,,
"CA-2014-137365;""2014-01-12"";""2014-04-12"";""Second Class"";""BP-11095"";""Bart Pistole"";""Corporate"";""United States"";""El Paso"";""Texas"";""79907"";""Central"";""TEC-AC-10001767"";""Technology"";""Accessories"";""SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card"";95.976;3;0.2;-10.7973",,,,,
"CA-2013-129847;""2013-03-09"";""2013-05-09"";""First Class"";""TA-21385"";""Tom Ashbrook"";""Home Office"";""United States"";""Chicago"";""Illinois"";""60653"";""Central"";""FUR-FU-10000277"";""Furniture"";""Furnishings"";""Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting"";84.272;2;0.6;-75.8448",,,,,
"CA-2013-125094;""2013-06-11"";""2013-10-11"";""Standard Class"";""NP-18700"";""Nora Preis"";""Consumer"";""United States"";""Seattle"";""Washington"";""98105"";""West"";""TEC-AC-10004420"";""Technology"";""Accessories"";""Cherry 142-key Programmable Keyboard"";479.72;4;0.0;52.7692",,,,,
"CA-2013-106243;""2013-01-10"";""2013-05-10"";""Standard Class"";""GM-14680"";""Greg Matthias"";""Consumer"";""United States"";""New York City"";""New York"";""10011"";""East"";""FUR-BO-10003034"";""Furniture"";""Bookcases"";""O'Sullivan Elevations Bookcase"," Cherry Finish"";523.92;5;0.2;-26.196",,,,
"CA-2012-129917;""2012-02-10"";""2012-03-10"";""First Class"";""HM-14980"";""Henry MacAllister"";""Consumer"";""United States"";""Los Angeles"";""California"";""90008"";""West"";""OFF-BI-10001757"";""Office Supplies"";""Binders"";""Pressboard Hanging Data Binders for Unburst Sheets"";11.808;3;0.2;4.1328",,,,,
"CA-2012-129917;""2012-02-10"";""2012-03-10"";""First Class"";""HM-14980"";""Henry MacAllister"";""Consumer"";""United States"";""Los Angeles"";""California"";""90008"";""West"";""OFF-BI-10004828"";""Office Supplies"";""Binders"";""GBC Poly Designer Binding Covers"";53.568;4;0.2;19.4184",,,,,
"CA-2012-129917;""2012-02-10"";""2012-03-10"";""First Class"";""HM-14980"";""Henry MacAllister"";""Consumer"";""United States"";""Los Angeles"";""California"";""90008"";""West"";""TEC-PH-10000369"";""Technology"";""Phones"";""HTC One Mini"";503.96;5;0.2;50.396",,,,,
"CA-2014-162096;""2014-11-11"";""2014-11-11"";""Same Day"";""TB-21190"";""Thomas Brumley"";""Home Office"";""United States"";""Riverside"";""California"";""92503"";""West"";""OFF-AR-10002221"";""Office Supplies"";""Art"";""12 Colored Short Pencils"";7.8;3;0.0;2.106",,,,,
"CA-2011-146990;""2011-07-11"";""2011-08-11"";""First Class"";""BP-11095"";""Bart Pistole"";""Corporate"";""United States"";""New York City"";""New York"";""10024"";""East"";""OFF-FA-10000611"";""Office Supplies"";""Fasteners"";""Binder Clips by OIC"";5.92;4;0.0;2.8416",,,,,
"CA-2011-146990;""2011-07-11"";""2011-08-11"";""First Class"";""BP-11095"";""Bart Pistole"";""Corporate"";""United States"";""New York City"";""New York"";""10024"";""East"";""OFF-PA-10000246"";""Office Supplies"";""Paper"";""Riverleaf Stik-Withit Designer Note Cubes"";30.18;3;0.0;13.8828",,,,,
"CA-2013-116526;""2013-02-09"";""2013-06-09"";""Standard Class"";""JA-15970"";""Joseph Airdo"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""OFF-BI-10004728"";""Office Supplies"";""Binders"";""Wilson Jones Turn Tabs Binder Tool for Ring Binders"";24.1;5;0.0;11.086",,,,,
"CA-2013-116526;""2013-02-09"";""2013-06-09"";""Standard Class"";""JA-15970"";""Joseph Airdo"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""TEC-PH-10002365"";""Technology"";""Phones"";""Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S"";8.78;1;0.0;2.2828",,,,,
"CA-2013-116526;""2013-02-09"";""2013-06-09"";""Standard Class"";""JA-15970"";""Joseph Airdo"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""OFF-AP-10002457"";""Office Supplies"";""Appliances"";""Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum"," Red"";376.74;4;0.1;71.162",,,,
"CA-2013-116526;""2013-02-09"";""2013-06-09"";""Standard Class"";""JA-15970"";""Joseph Airdo"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""OFF-BI-10000320"";""Office Supplies"";""Binders"";""GBC Plastic Binding Combs"";29.52;4;0.0;14.4648",,,,,
"CA-2013-116526;""2013-02-09"";""2013-06-09"";""Standard Class"";""JA-15970"";""Joseph Airdo"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""OFF-AR-10004999"";""Office Supplies"";""Art"";""Newell 315"";11.96;2;0.0;2.99",,,,,
"CA-2013-116526;""2013-02-09"";""2013-06-09"";""Standard Class"";""JA-15970"";""Joseph Airdo"";""Consumer"";""United States"";""Detroit"";""Michigan"";""48227"";""Central"";""OFF-BI-10001116"";""Office Supplies"";""Binders"";""Wilson Jones 1"""" Hanging DublLock Ring Binders"""""";26.4;5;0.0;12.672",,,,,
"CA-2012-141740;""2012-01-11"";""2012-05-11"";""Standard Class"";""JF-15490"";""Jeremy Farry"";""Consumer"";""United States"";""New York City"";""New York"";""10009"";""East"";""FUR-CH-10001545"";""Furniture"";""Chairs"";""Hon Comfortask Task/Swivel Chairs"";205.164;2;0.1;13.6776",,,,,
"CA-2014-141201;""2014-10-12"";""2014-12-12"";""Second Class"";""DB-12910"";""Daniel Byrd"";""Home Office"";""United States"";""Salinas"";""California"";""93905"";""West"";""FUR-BO-10001519"";""Furniture"";""Bookcases"";""O'Sullivan 3-Shelf Heavy-Duty Bookcases"";148.257;3;0.15;15.6978",,,,,
"CA-2011-124618;""2011-02-05"";""2011-04-05"";""Second Class"";""CS-11860"";""Cari Schnelling"";""Consumer"";""United States"";""Lakeland"";""Florida"";""33801"";""South"";""TEC-CO-10004202"";""Technology"";""Copiers"";""Brother DCP1000 Digital 3 in 1 Multifunction Machine"";479.984;2;0.2;89.997",,,,,
"CA-2013-160136;""2013-04-11"";""2013-10-11"";""Standard Class"";""PJ-18835"";""Patrick Jones"";""Corporate"";""United States"";""Dallas"";""Texas"";""75217"";""Central"";""OFF-PA-10002160"";""Office Supplies"";""Paper"";""Xerox 1978"";9.248;2;0.2;3.3524",,,,,
"CA-2011-150581;""2011-08-04"";""2011-12-04"";""Standard Class"";""NM-18445"";""Nathan Mautz"";""Home Office"";""United States"";""Concord"";""California"";""94521"";""West"";""FUR-TA-10003748"";""Furniture"";""Tables"";""Bevis 36 x 72 Conference Tables"";99.592;1;0.2;2.4898",,,,,
"CA-2011-150581;""2011-08-04"";""2011-12-04"";""Standard Class"";""NM-18445"";""Nathan Mautz"";""Home Office"";""United States"";""Concord"";""California"";""94521"";""West"";""TEC-AC-10001908"";""Technology"";""Accessories"";""Logitech Wireless Headset h800"";399.96;4;0.0;139.986",,,,,
"CA-2013-165330;""2013-12-12"";""2013-12-12"";""Same Day"";""WB-21850"";""William Brown"";""Consumer"";""United States"";""Anaheim"";""California"";""92804"";""West"";""OFF-BI-10004593"";""Office Supplies"";""Binders"";""Ibico Laser Imprintable Binding System Covers"";209.6;5;0.2;68.12",,,,,
"CA-2013-165330;""2013-12-12"";""2013-12-12"";""Same Day"";""WB-21850"";""William Brown"";""Consumer"";""United States"";""Anaheim"";""California"";""92804"";""West"";""OFF-AR-10000914"";""Office Supplies"";""Art"";""Boston 16765 Mini Stand Up Battery Pencil Sharpener"";23.32;2;0.0;6.0632",,,,,
"CA-2013-165330;""2013-12-12"";""2013-12-12"";""Same Day"";""WB-21850"";""William Brown"";""Consumer"";""United States"";""Anaheim"";""California"";""92804"";""West"";""TEC-AC-10000057"";""Technology"";""Accessories"";""Microsoft Natural Ergonomic Keyboard 4000"";119.96;4;0.0;25.1916",,,,,
"CA-2013-165330;""2013-12-12"";""2013-12-12"";""Same Day"";""WB-21850"";""William Brown"";""Consumer"";""United States"";""Anaheim"";""California"";""92804"";""West"";""FUR-CH-10003774"";""Furniture"";""Chairs"";""Global Wood Trimmed Manager's Task Chair"," Khaki"";363.92;5;0.2;-31.843",,,,
"CA-2013-165330;""2013-12-12"";""2013-12-12"";""Same Day"";""WB-21850"";""William Brown"";""Consumer"";""United States"";""Anaheim"";""California"";""92804"";""West"";""OFF-BI-10002824"";""Office Supplies"";""Binders"";""Recycled Easel Ring Binders"";35.808;3;0.2;11.19",,,,,
"CA-2013-165330;""2013-12-12"";""2013-12-12"";""Same Day"";""WB-21850"";""William Brown"";""Consumer"";""United States"";""Anaheim"";""California"";""92804"";""West"";""OFF-BI-10004001"";""Office Supplies"";""Binders"";""GBC Recycled VeloBinder Covers"";122.688;9;0.2;39.8736",,,,,
"CA-2013-165330;""2013-12-12"";""2013-12-12"";""Same Day"";""WB-21850"";""William Brown"";""Consumer"";""United States"";""Anaheim"";""California"";""92804"";""West"";""FUR-TA-10004619"";""Furniture"";""Tables"";""Hon Non-Folding Utility Tables"";892.136;7;0.2;111.517",,,,,
"CA-2013-165330;""2013-12-12"";""2013-12-12"";""Same Day"";""WB-21850"";""William Brown"";""Consumer"";""United States"";""Anaheim"";""California"";""92804"";""West"";""OFF-ST-10000636"";""Office Supplies"";""Storage"";""Rogers Profile Extra Capacity Storage Tub"";50.22;3;0.0;2.0088",,,,,
"CA-2013-165330;""2013-12-12"";""2013-12-12"";""Same Day"";""WB-21850"";""William Brown"";""Consumer"";""United States"";""Anaheim"";""California"";""92804"";""West"";""OFF-AP-10001469"";""Office Supplies"";""Appliances"";""Fellowes 8 Outlet Superior Workstation Surge Protector"";83.42;2;0.0;24.1918",,,,,
"CA-2013-165330;""2013-12-12"";""2013-12-12"";""Same Day"";""WB-21850"";""William Brown"";""Consumer"";""United States"";""Anaheim"";""California"";""92804"";""West"";""OFF-BI-10002897"";""Office Supplies"";""Binders"";""Black Avery Memo-Size 3-Ring Binder"," 5 1/2"""" x 8 1/2"""""""""""""";5.872;2;0.2;2.1286",,,,
"CA-2012-132633;""2012-03-02"";""2012-05-02"";""Second Class"";""KH-16630"";""Ken Heidel"";""Corporate"";""United States"";""Pleasant Grove"";""Utah"";""84062"";""West"";""OFF-BI-10002432"";""Office Supplies"";""Binders"";""Wilson Jones Standard D-Ring Binders"";12.144;3;0.2;4.0986",,,,,
"CA-2014-127712;""2014-01-09"";""2014-06-09"";""Standard Class"";""MG-17890"";""Michael Granlund"";""Home Office"";""United States"";""Salem"";""Oregon"";""97301"";""West"";""OFF-SU-10002522"";""Office Supplies"";""Supplies"";""Acme Kleen Earth Office Shears"";6.208;2;0.2;0.6984",,,,,
"CA-2014-169474;""2014-05-02"";""2014-10-02"";""Standard Class"";""JF-15355"";""Jay Fein"";""Consumer"";""United States"";""Rochester"";""New York"";""14609"";""East"";""OFF-AP-10003971"";""Office Supplies"";""Appliances"";""Belkin 6 Outlet Metallic Surge Strip"";32.67;3;0.0;8.4942",,,,,
"CA-2011-106726;""2011-06-12"";""2011-08-12"";""First Class"";""RS-19765"";""Roland Schwarz"";""Corporate"";""United States"";""Los Angeles"";""California"";""90008"";""West"";""OFF-ST-10001496"";""Office Supplies"";""Storage"";""Standard Rollaway File with Lock"";1261.33;7;0.0;327.946",,,,,
"CA-2013-164490;""2013-06-09"";""2013-11-09"";""Second Class"";""SU-20665"";""Stephanie Ulpright"";""Home Office"";""United States"";""Chicago"";""Illinois"";""60653"";""Central"";""OFF-PA-10004971"";""Office Supplies"";""Paper"";""Xerox 196"";9.248;2;0.2;3.3524",,,,,
"CA-2013-106950;""2013-03-09"";""2013-07-09"";""Standard Class"";""JE-15715"";""Joe Elijah"";""Consumer"";""United States"";""Charlotte"";""North Carolina"";""28205"";""South"";""OFF-BI-10000014"";""Office Supplies"";""Binders"";""Heavy-Duty E-Z-D Binders"";22.911;7;0.7;-17.5651",,,,,
"CA-2013-106950;""2013-03-09"";""2013-07-09"";""Standard Class"";""JE-15715"";""Joe Elijah"";""Consumer"";""United States"";""Charlotte"";""North Carolina"";""28205"";""South"";""OFF-AP-10000159"";""Office Supplies"";""Appliances"";""Belkin F9M820V08 8 Outlet Surge"";309.456;9;0.2;34.8138",,,,,
"CA-2013-106950;""2013-03-09"";""2013-07-09"";""Standard Class"";""JE-15715"";""Joe Elijah"";""Consumer"";""United States"";""Charlotte"";""North Carolina"";""28205"";""South"";""OFF-AR-10003560"";""Office Supplies"";""Art"";""Zebra Zazzle Fluorescent Highlighters"";19.456;4;0.2;3.4048",,,,,
"CA-2013-106950;""2013-03-09"";""2013-07-09"";""Standard Class"";""JE-15715"";""Joe Elijah"";""Consumer"";""United States"";""Charlotte"";""North Carolina"";""28205"";""South"";""FUR-TA-10001768"";""Furniture"";""Tables"";""Hon Racetrack Conference Tables"";472.518;3;0.4;-149.631",,,,,
"CA-2013-106950;""2013-03-09"";""2013-07-09"";""Standard Class"";""JE-15715"";""Joe Elijah"";""Consumer"";""United States"";""Charlotte"";""North Carolina"";""28205"";""South"";""TEC-AC-10002049"";""Technology"";""Accessories"";""Plantronics Savi W720 Multi-Device Wireless Headset System"";1012.68;3;0.2;303.804",,,,,
"CA-2013-106950;""2013-03-09"";""2013-07-09"";""Standard Class"";""JE-15715"";""Joe Elijah"";""Consumer"";""United States"";""Charlotte"";""North Carolina"";""28205"";""South"";""OFF-BI-10003166"";""Office Supplies"";""Binders"";""GBC Plasticlear Binding Covers"";17.22;5;0.7;-12.628",,,,,
"US-2014-143175;""2014-04-08"";""2014-07-08"";""Second Class"";""GA-14515"";""George Ashbrook"";""Consumer"";""United States"";""Los Angeles"";""California"";""90004"";""West"";""OFF-ST-10003123"";""Office Supplies"";""Storage"";""Fellowes Bases and Tops For Staxonsteel/High-Stak Systems"";99.87;3;0.0;23.9688",,,,,
"CA-2014-144596;""2014-07-11"";""2014-11-11"";""Standard Class"";""CD-11980"";""Carol Darley"";""Consumer"";""United States"";""New York City"";""New York"";""10011"";""East"";""OFF-PA-10003302"";""Office Supplies"";""Paper"";""Xerox 1906"";318.96;9;0.0;149.911",,,,,
"CA-2013-144337;""2013-02-08"";""2013-06-08"";""Second Class"";""SG-20890"";""Susan Gilcrest"";""Corporate"";""United States"";""Amarillo"";""Texas"";""79109"";""Central"";""OFF-PA-10000249"";""Office Supplies"";""Paper"";""Staples"";19.648;2;0.2;6.6312",,,,,
"CA-2014-147410;""2014-05-09"";""2014-09-09"";""Standard Class"";""EJ-14155"";""Eva Jacobs"";""Consumer"";""United States"";""Santa Ana"";""California"";""92704"";""West"";""OFF-ST-10003805"";""Office Supplies"";""Storage"";""24 Capacity Maxi Data Binder Racks"," Pearl"";421.1;2;0.0;105.275",,,,
"US-2013-102239;""2013-06-05"";""2013-07-05"";""First Class"";""LW-16990"";""Lindsay Williams"";""Corporate"";""United States"";""Henderson"";""Nevada"";""89015"";""West"";""FUR-TA-10003392"";""Furniture"";""Tables"";""Global Adaptabilities Conference Tables"";1685.88;6;0.0;320.317",,,,,
"US-2013-102239;""2013-06-05"";""2013-07-05"";""First Class"";""LW-16990"";""Lindsay Williams"";""Corporate"";""United States"";""Henderson"";""Nevada"";""89015"";""West"";""OFF-BI-10001890"";""Office Supplies"";""Binders"";""Avery Poly Binder Pockets"";5.728;2;0.2;2.0048",,,,,
